time,level,service,content
2025-07-10 14:58:27.925,INFO,c.e.service.PricingService,"loc=http-nio-8080-exec-91 - Price calculation completed: basePrice=700.00, discount=70.00, finalPrice=630.00"
2025-07-10 14:58:28.174,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-91 - Payment gateway connection established: gateway=PaySecure-V2, timeout=30000ms"
2025-07-10 14:58:28.425,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-91 - Memory usage optimized: heapUsed=1.9GB, heapMax=2.0GB, threshold=1.6GB - Operation successful."
2025-07-10 14:58:28.674,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-91 - Payment authorization requested: amount=630.00, currency=USD, cardType=VISA"
2025-07-10 14:58:28.925,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-91 - Payment processed successfully: orderId=ORD-2025-001303, transactionId=TXN-990041"
2025-07-10 14:58:29.075,INFO,c.e.service.OrderService,"loc=http-nio-8080-exec-91 - Order created successfully: orderId=ORD-2025-001303, status=CONFIRMED"
2025-07-10 14:58:29.225,INFO,c.e.service.NotificationService,"loc=http-nio-8080-exec-91 - Payment success notification sent: orderId=ORD-2025-001303, recipient=customer60@domain.com"
2025-07-10 14:58:29.474,INFO,c.e.service.AuditService,"loc=http-nio-8080-exec-91 - Transaction audit completed: orderId=ORD-2025-001303, status=SUCCESS"
2025-07-10 14:59:39.474,INFO,c.e.service.AuthService,"loc=http-nio-8080-exec-92 - User authentication successful: userId=USER-6677, sessionId=SESS-A1B2CD"
2025-07-10 14:59:39.725,INFO,c.e.service.CartService,"loc=http-nio-8080-exec-92 - Cart validation completed: userId=USER-6677, totalItems=1, cartValue=50.00"
2025-07-10 14:59:39.974,INFO,c.e.service.InventoryService,"loc=http-nio-8080-exec-92 - Inventory check passed: productId=PROD-5678, availableQty=80, requestedQty=1"
2025-07-10 14:59:40.225,INFO,c.e.service.PricingService,"loc=http-nio-8080-exec-92 - Price calculation completed: basePrice=50.00, discount=0.00, finalPrice=50.00"
2025-07-10 14:59:40.474,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-92 - Payment gateway connection established: gateway=PaySecure-V2, timeout=30000ms"
2025-07-10 14:59:40.725,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-92 - Fraud detection service status: SERVICE_AVAILABLE - Proceeding with transaction."
2025-07-10 14:59:40.974,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-92 - Payment authorization requested: amount=50.00, currency=USD, cardType=MASTERCARD"
2025-07-10 14:59:41.225,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-92 - Payment processed successfully: orderId=ORD-2025-001304, transactionId=TXN-990042"
2025-07-10 14:59:41.375,INFO,c.e.service.OrderService,"loc=http-nio-8080-exec-92 - Order created successfully: orderId=ORD-2025-001304, status=CONFIRMED"
2025-07-10 14:59:41.525,INFO,c.e.service.NotificationService,"loc=http-nio-8080-exec-92 - Payment success notification sent: orderId=ORD-2025-001304, recipient=buyer70@email.com"
2025-07-10 14:59:41.774,INFO,c.e.service.AuditService,"loc=http-nio-8080-exec-92 - Transaction audit completed: orderId=ORD-2025-001304, status=SUCCESS"
2025-07-10 15:01:11.774,INFO,c.e.service.AuthService,"loc=http-nio-8080-exec-93 - User authentication successful: userId=USER-8899, sessionId=SESS-E3F4GH"
2025-07-10 15:01:12.025,INFO,c.e.service.CartService,"loc=http-nio-8080-exec-93 - Cart validation completed: userId=USER-8899, totalItems=3, cartValue=275.50"
2025-07-10 15:01:12.274,INFO,c.e.service.InventoryService,"loc=http-nio-8080-exec-93 - Inventory check passed: productId=PROD-7890, availableQty=55, requestedQty=3"
2025-07-10 15:01:12.525,INFO,c.e.service.PricingService,"loc=http-nio-8080-exec-93 - Price calculation completed: basePrice=275.50, discount=27.55, finalPrice=247.95"
2025-07-10 15:01:12.774,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-93 - Payment gateway connection established: gateway=PaySecure-V2, timeout=30000ms"
2025-07-10 15:01:13.025,WARN,c.e.service.PaymentService,"loc=http-nio-8080-exec-93 - Payment gateway response time high: responseTime=1650ms, threshold=1000ms - Transaction proceeded successfully."
2025-07-10 15:01:13.274,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-93 - Payment authorization requested: amount=247.95, currency=USD, cardType=VISA"
2025-07-10 15:01:13.525,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-93 - Payment processed successfully: orderId=ORD-2025-001305, transactionId=TXN-990043"
2025-07-10 15:01:13.774,INFO,c.e.service.OrderService,"loc=http-nio-8080-exec-93 - Order created successfully: orderId=ORD-2025-001305, status=CONFIRMED"
2025-07-10 15:01:14.025,INFO,c.e.service.NotificationService,"loc=http-nio-8080-exec-93 - Order confirmation email sent successfully: orderId=ORD-2025-001305, recipient=user@example.com"
2025-07-10 15:01:14.274,INFO,c.e.service.AuditService,"loc=http-nio-8080-exec-93 - Transaction audit completed: orderId=ORD-2025-001305, status=SUCCESS"
2025-07-10 15:02:24.274,INFO,c.e.service.AuthService,"loc=http-nio-8080-exec-94 - User authentication successful: userId=USER-0011, sessionId=SESS-G5H6IJ"
2025-07-10 15:02:24.525,INFO,c.e.service.CartService,"loc=http-nio-8080-exec-94 - Cart validation completed: userId=USER-0011, totalItems=2, cartValue=150.00"
2025-07-10 15:02:24.774,INFO,c.e.service.InventoryService,"loc=http-nio-8080-exec-94 - Inventory check passed: productId=PROD-8901, availableQty=65, requestedQty=2"
2025-07-10 15:02:25.025,INFO,c.e.service.PricingService,"loc=http-nio-8080-exec-94 - Price calculation completed: basePrice=150.00, discount=15.00, finalPrice=135.00"
2025-07-10 15:02:25.274,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-94 - Payment gateway connection established: gateway=PaySecure-V2, timeout=30000ms"
2025-07-10 15:02:25.525,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-94 - Database connection pool usage high: activeConnections=50, maxConnections=50 - Handled gracefully."
2025-07-10 15:02:25.774,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-94 - Payment authorization requested: amount=135.00, currency=USD, cardType=AMEX"
2025-07-10 15:02:26.025,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-94 - Payment processed successfully: orderId=ORD-2025-001306, transactionId=TXN-990044"
2025-07-10 15:02:26.175,INFO,c.e.service.OrderService,"loc=http-nio-8080-exec-94 - Order created successfully: orderId=ORD-2025-001306, status=CONFIRMED"
2025-07-10 15:02:26.325,INFO,c.e.service.NotificationService,"loc=http-nio-8080-exec-94 - Payment success notification sent: orderId=ORD-2025-001306, recipient=user80@example.com"
2025-07-10 15:02:26.574,INFO,c.e.service.AuditService,"loc=http-nio-8080-exec-94 - Transaction audit completed: orderId=ORD-2025-001306, status=SUCCESS"
2025-07-10 15:03:56.574,INFO,c.e.service.AuthService,"loc=http-nio-8080-exec-95 - User authentication successful: userId=USER-2233, sessionId=SESS-K7L8MN"
2025-07-10 15:03:56.825,INFO,c.e.service.CartService,"loc=http-nio-8080-exec-95 - Cart validation completed: userId=USER-2233, totalItems=4, cartValue=600.00"
2025-07-10 15:03:57.074,INFO,c.e.service.InventoryService,"loc=http-nio-8080-exec-95 - Inventory check passed: productId=PROD-0011, availableQty=35, requestedQty=4"
2025-07-10 15:03:57.325,INFO,c.e.service.PricingService,"loc=http-nio-8080-exec-95 - Price calculation completed: basePrice=600.00, discount=60.00, finalPrice=540.00"
2025-07-10 15:03:57.574,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-95 - Payment gateway connection established: gateway=PaySecure-V2, timeout=30000ms"
2025-07-10 15:03:57.825,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-95 - Memory usage optimized: heapUsed=1.7GB, heapMax=2.0GB, threshold=1.6GB - Operation successful."
2025-07-10 15:03:58.074,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-95 - Payment authorization requested: amount=540.00, currency=USD, cardType=VISA"
2025-07-10 15:03:58.325,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-95 - Payment processed successfully: orderId=ORD-2025-001307, transactionId=TXN-990045"
2025-07-10 15:03:58.475,INFO,c.e.service.OrderService,"loc=http-nio-8080-exec-95 - Order created successfully: orderId=ORD-2025-001307, status=CONFIRMED"
2025-07-10 15:03:58.625,INFO,c.e.service.NotificationService,"loc=http-nio-8080-exec-95 - Payment success notification sent: orderId=ORD-2025-001307, recipient=customer90@domain.com"
2025-07-10 15:03:58.874,INFO,c.e.service.AuditService,"loc=http-nio-8080-exec-95 - Transaction audit completed: orderId=ORD-2025-001307, status=SUCCESS"
2025-07-10 15:05:18.874,INFO,c.e.service.AuthService,"loc=http-nio-8080-exec-96 - User authentication successful: userId=USER-5544, sessionId=SESS-O9P0QR"
2025-07-10 15:05:19.125,INFO,c.e.service.CartService,"loc=http-nio-8080-exec-96 - Cart validation completed: userId=USER-5544, totalItems=1, cartValue=75.00"
2025-07-10 15:05:19.374,INFO,c.e.service.InventoryService,"loc=http-nio-8080-exec-96 - Inventory check passed: productId=PROD-2233, availableQty=95, requestedQty=1"
2025-07-10 15:05:19.625,INFO,c.e.service.PricingService,"loc=http-nio-8080-exec-96 - Price calculation completed: basePrice=75.00, discount=7.50, finalPrice=67.50"
2025-07-10 15:05:19.874,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-96 - Payment gateway connection established: gateway=PaySecure-V2, timeout=30000ms"
2025-07-10 15:05:20.125,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-96 - Fraud detection service status: SERVICE_AVAILABLE - Proceeding with transaction."
2025-07-10 15:05:20.374,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-96 - Payment authorization requested: amount=67.50, currency=USD, cardType=AMEX"
2025-07-10 15:05:20.625,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-96 - Payment processed successfully: orderId=ORD-2025-001308, transactionId=TXN-990046"
2025-07-10 15:05:20.775,INFO,c.e.service.OrderService,"loc=http-nio-8080-exec-96 - Order created successfully: orderId=ORD-2025-001308, status=CONFIRMED"
2025-07-10 15:05:20.925,INFO,c.e.service.NotificationService,"loc=http-nio-8080-exec-96 - Payment success notification sent: orderId=ORD-2025-001308, recipient=buyer100@email.com"
2025-07-10 15:05:21.174,INFO,c.e.service.AuditService,"loc=http-nio-8080-exec-96 - Transaction audit completed: orderId=ORD-2025-001308, status=SUCCESS"
2025-07-10 15:06:31.174,INFO,c.e.service.AuthService,"loc=http-nio-8080-exec-97 - User authentication successful: userId=USER-6688, sessionId=SESS-R1S2TU"
2025-07-10 15:06:31.425,INFO,c.e.service.CartService,"loc=http-nio-8080-exec-97 - Cart validation completed: userId=USER-6688, totalItems=3, cartValue=300.00"
2025-07-10 15:06:31.674,INFO,c.e.service.InventoryService,"loc=http-nio-8080-exec-97 - Inventory check passed: productId=PROD-3344, availableQty=45, requestedQty=3"
2025-07-10 15:06:31.925,INFO,c.e.service.PricingService,"loc=http-nio-8080-exec-97 - Price calculation completed: basePrice=300.00, discount=30.00, finalPrice=270.00"
2025-07-10 15:06:32.174,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-97 - Payment gateway connection established: gateway=PaySecure-V2, timeout=30000ms"
2025-07-10 15:06:32.425,WARN,c.e.service.PaymentService,"loc=http-nio-8080-exec-97 - Payment gateway response time high: responseTime=1950ms, threshold=1000ms - Transaction proceeded successfully."
2025-07-10 15:06:32.674,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-97 - Payment authorization requested: amount=270.00, currency=USD, cardType=VISA"
2025-07-10 15:06:32.925,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-97 - Payment processed successfully: orderId=ORD-2025-001309, transactionId=TXN-990047"
2025-07-10 15:06:33.174,INFO,c.e.service.OrderService,"loc=http-nio-8080-exec-97 - Order created successfully: orderId=ORD-2025-001309, status=CONFIRMED"
2025-07-10 15:06:33.425,INFO,c.e.service.NotificationService,"loc=http-nio-8080-exec-97 - Order confirmation email sent successfully: orderId=ORD-2025-001309, recipient=user@example.com"
2025-07-10 15:06:33.674,INFO,c.e.service.AuditService,"loc=http-nio-8080-exec-97 - Transaction audit completed: orderId=ORD-2025-001309, status=SUCCESS"
2025-07-10 15:07:43.674,INFO,c.e.service.AuthService,"loc=http-nio-8080-exec-98 - User authentication successful: userId=USER-7799, sessionId=SESS-V3W4XY"
2025-07-10 15:07:43.925,INFO,c.e.service.CartService,"loc=http-nio-8080-exec-98 - Cart validation completed: userId=USER-7799, totalItems=2, cartValue=100.00"
2025-07-10 15:07:44.174,INFO,c.e.service.InventoryService,"loc=http-nio-8080-exec-98 - Inventory check passed: productId=PROD-4455, availableQty=70, requestedQty=2"
2025-07-10 15:07:44.425,INFO,c.e.service.PricingService,"loc=http-nio-8080-exec-98 - Price calculation completed: basePrice=100.00, discount=10.00, finalPrice=90.00"
2025-07-10 15:07:44.674,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-98 - Payment gateway connection established: gateway=PaySecure-V2, timeout=30000ms"
2025-07-10 15:07:44.925,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-98 - Database connection pool usage high: activeConnections=50, maxConnections=50 - Handled gracefully."
2025-07-10 15:07:45.174,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-98 - Payment authorization requested: amount=90.00, currency=USD, cardType=MASTERCARD"
2025-07-10 15:07:45.425,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-98 - Payment processed successfully: orderId=ORD-2025-001310, transactionId=TXN-990048"
2025-07-10 15:07:45.575,INFO,c.e.service.OrderService,"loc=http-nio-8080-exec-98 - Order created successfully: orderId=ORD-2025-001310, status=CONFIRMED"
2025-07-10 15:07:45.725,INFO,c.e.service.NotificationService,"loc=http-nio-8080-exec-98 - Payment success notification sent: orderId=ORD-2025-001310, recipient=user90@example.com"
2025-07-10 15:07:45.974,INFO,c.e.service.AuditService,"loc=http-nio-8080-exec-98 - Transaction audit completed: orderId=ORD-2025-001310, status=SUCCESS"
2025-07-10 15:09:15.974,INFO,c.e.service.AuthService,"loc=http-nio-8080-exec-99 - User authentication successful: userId=USER-8800, sessionId=SESS-Z5A6BC"
2025-07-10 15:09:16.225,INFO,c.e.service.CartService,"loc=http-nio-8080-exec-99 - Cart validation completed: userId=USER-8800, totalItems=5, cartValue=800.00"
2025-07-10 15:09:16.474,INFO,c.e.service.InventoryService,"loc=http-nio-8080-exec-99 - Inventory check passed: productId=PROD-5566, availableQty=10, requestedQty=5"
2025-07-10 15:09:16.725,INFO,c.e.service.PricingService,"loc=http-nio-8080-exec-99 - Price calculation completed: basePrice=800.00, discount=80.00, finalPrice=720.00"
2025-07-10 15:09:16.974,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-99 - Payment gateway connection established: gateway=PaySecure-V2, timeout=30000ms"
2025-07-10 15:09:17.225,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-99 - Memory usage optimized: heapUsed=1.8GB, heapMax=2.0GB, threshold=1.6GB - Operation successful."
2025-07-10 15:09:17.474,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-99 - Payment authorization requested: amount=720.00, currency=USD, cardType=VISA"
2025-07-10 15:09:17.725,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-99 - Payment processed successfully: orderId=ORD-2025-001311, transactionId=TXN-990049"
2025-07-10 15:09:17.875,INFO,c.e.service.OrderService,"loc=http-nio-8080-exec-99 - Order created successfully: orderId=ORD-2025-001311, status=CONFIRMED"
2025-07-10 15:09:18.025,INFO,c.e.service.NotificationService,"loc=http-nio-8080-exec-99 - Payment success notification sent: orderId=ORD-2025-001311, recipient=customer100@domain.com"
2025-07-10 15:09:18.274,INFO,c.e.service.AuditService,"loc=http-nio-8080-exec-99 - Transaction audit completed: orderId=ORD-2025-001311, status=SUCCESS"
2025-07-10 15:10:28.274,INFO,c.e.service.AuthService,"loc=http-nio-8080-exec-100 - User authentication successful: userId=USER-9911, sessionId=SESS-D7E8FG"
2025-07-10 15:10:28.525,INFO,c.e.service.CartService,"loc=http-nio-8080-exec-100 - Cart validation completed: userId=USER-9911, totalItems=2, cartValue=220.00"
2025-07-10 15:10:28.774,INFO,c.e.service.InventoryService,"loc=http-nio-8080-exec-100 - Inventory check passed: productId=PROD-6677, availableQty=50, requestedQty=2"
2025-07-10 15:10:29.025,INFO,c.e.service.PricingService,"loc=http-nio-8080-exec-100 - Price calculation completed: basePrice=220.00, discount=22.00, finalPrice=198.00"
2025-07-10 15:10:29.274,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-100 - Payment gateway connection established: gateway=PaySecure-V2, timeout=30000ms"
2025-07-10 15:10:29.525,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-100 - Fraud detection service status: SERVICE_AVAILABLE - Proceeding with transaction."
2025-07-10 15:10:29.774,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-100 - Payment authorization requested: amount=198.00, currency=USD, cardType=AMEX"
2025-07-10 15:10:30.025,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-100 - Payment processed successfully: orderId=ORD-2025-001312, transactionId=TXN-990050"
2025-07-10 15:10:30.175,INFO,c.e.service.OrderService,"loc=http-nio-8080-exec-100 - Order created successfully: orderId=ORD-2025-001312, status=CONFIRMED"
2025-07-10 15:10:30.325,INFO,c.e.service.NotificationService,"loc=http-nio-8080-exec-100 - Payment success notification sent: orderId=ORD-2025-001312, recipient=buyer110@email.com"
2025-07-10 15:10:30.574,INFO,c.e.service.AuditService,"loc=http-nio-8080-exec-100 - Transaction audit completed: orderId=ORD-2025-001312, status=SUCCESS"
2025-07-10 15:12:00.574,INFO,c.e.service.AuthService,"loc=http-nio-8080-exec-101 - User authentication successful: userId=USER-0022, sessionId=SESS-H9I0JK"
2025-07-10 15:12:00.825,INFO,c.e.service.CartService,"loc=http-nio-8080-exec-101 - Cart validation completed: userId=USER-0022, totalItems=4, cartValue=550.00"
2025-07-10 15:12:01.074,INFO,c.e.service.InventoryService,"loc=http-nio-8080-exec-101 - Inventory check passed: productId=PROD-7788, availableQty=30, requestedQty=4"
2025-07-10 15:12:01.325,INFO,c.e.service.PricingService,"loc=http-nio-8080-exec-101 - Price calculation completed: basePrice=550.00, discount=55.00, finalPrice=495.00"
2025-07-10 15:12:01.574,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-101 - Payment gateway connection established: gateway=PaySecure-V2, timeout=30000ms"
2025-07-10 15:12:01.825,WARN,c.e.service.PaymentService,"loc=http-nio-8080-exec-101 - Payment gateway response time high: responseTime=1700ms, threshold=1000ms - Transaction proceeded successfully."
2025-07-10 15:12:02.074,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-101 - Payment authorization requested: amount=495.00, currency=USD, cardType=VISA"
2025-07-10 15:12:02.325,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-101 - Payment processed successfully: orderId=ORD-2025-001313, transactionId=TXN-990051"
2025-07-10 15:12:02.574,INFO,c.e.service.OrderService,"loc=http-nio-8080-exec-101 - Order created successfully: orderId=ORD-2025-001313, status=CONFIRMED"
2025-07-10 15:12:02.825,INFO,c.e.service.NotificationService,"loc=http-nio-8080-exec-101 - Order confirmation email sent successfully: orderId=ORD-2025-001313, recipient=user@example.com"
2025-07-10 15:12:03.074,INFO,c.e.service.AuditService,"loc=http-nio-8080-exec-101 - Transaction audit completed: orderId=ORD-2025-001313, status=SUCCESS"
2025-07-10 15:13:13.074,INFO,c.e.service.AuthService,"loc=http-nio-8080-exec-102 - User authentication successful: userId=USER-3355, sessionId=SESS-L1M2NO"
2025-07-10 15:13:13.325,INFO,c.e.service.CartService,"loc=http-nio-8080-exec-102 - Cart validation completed: userId=USER-3355, totalItems=1, cartValue=110.00"
2025-07-10 15:13:13.574,INFO,c.e.service.InventoryService,"loc=http-nio-8080-exec-102 - Inventory check passed: productId=PROD-8899, availableQty=85, requestedQty=1"
2025-07-10 15:13:13.825,INFO,c.e.service.PricingService,"loc=http-nio-8080-exec-102 - Price calculation completed: basePrice=110.00, discount=11.00, finalPrice=99.00"
2025-07-10 15:13:14.074,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-102 - Payment gateway connection established: gateway=PaySecure-V2, timeout=30000ms"
2025-07-10 15:13:14.325,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-102 - Database connection pool usage high: activeConnections=50, maxConnections=50 - Handled gracefully."
2025-07-10 15:13:14.574,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-102 - Payment authorization requested: amount=99.00, currency=USD, cardType=MASTERCARD"
2025-07-10 15:13:14.825,INFO,c.e.service.PaymentService,"loc=http-nio-8080-exec-102 - Payment processed successfully: orderId=ORD-2025-001314, transactionId=TXN-990052"
2025-07-10 15:13:14.975,INFO,c.e.service.OrderService,"loc=http-nio-8080-exec-102 - Order created successfully: orderId=ORD-2025-001314, status=CONFIRMED"
2025-07-10 15:13:15.125,INFO,c.e.service.NotificationService,"loc=http-nio-8080-exec-102 - Payment success notification sent: orderId=ORD-2025-001314, recipient=user120@example.com"
2025-07-10 15:13:15.374,INFO,c.e.service.AuditService,"loc=http-nio-8080-exec-102 - Transaction audit completed: orderId=ORD-2025-001314, status=SUCCESS"
